Date,ATM_ID,Location_Type,Is_Weekend,Is_Payday,Is_Festival,Withdrawals,Deposits,W_100,W_500,W_2000,D_100,D_500,D_2000,Health,Revenue,Cost,Net_Cash_Flow,Net_Flow_Lag_7,Net_Flow_Rolling_3
2024-08-02,0,Market,0,1,0,574337,527169,1723,689,28,1054,790,13,96.67481662726873,3900,666,-47168,120955.0,-100015.0
2024-08-03,0,Market,1,1,0,548293,418580,1644,657,27,837,627,10,99.76517016612472,3555,511,-129713,1732.0,-97276.33333333333
2024-08-04,0,Market,1,1,0,706786,445164,2120,848,35,890,667,11,96.98423945266806,4415,650,-261622,-96863.0,-146167.66666666666
2024-08-05,0,Market,0,1,0,525755,412480,1577,630,26,824,618,10,98.22163641767526,3445,588,-113275,-261134.0,-168203.33333333334
2024-08-06,0,Market,0,0,0,360965,530574,1082,433,18,1061,795,13,97.61974798900451,2860,619,169609,-87132.0,-68429.33333333333
2024-08-07,0,Market,0,0,0,419732,488872,1259,503,20,977,733,12,98.92529810704622,3045,553,69140,-137929.0,41824.666666666664
2024-08-08,0,Market,0,0,0,376974,485856,1130,452,18,971,728,12,97.01578575541555,2845,649,108882,-114948.0,115877.0
2024-08-09,0,Market,0,0,0,445970,446247,1337,535,22,892,669,11,99.62431109132096,3115,518,277,-47168.0,59433.0
2024-08-10,0,Market,1,0,0,478320,564998,1434,573,23,1129,847,14,97.82586330698126,3495,608,86678,-129713.0,65279.0
2024-08-11,0,Market,1,0,0,513972,453001,1541,616,25,906,679,11,96.52651764572786,3450,673,-60971,-261622.0,8661.333333333334
2024-08-12,0,Market,0,0,0,424872,404629,1274,509,21,809,606,10,99.54208963336683,2900,522,-20243,-113275.0,1821.3333333333333
2024-08-13,0,Market,0,0,0,397022,509792,1191,476,19,1019,764,12,97.29049526310821,2985,635,112770,169609.0,10518.666666666666
2024-08-14,0,Market,0,0,0,415207,509308,1245,498,20,1018,763,12,96.70608316644642,3085,664,94101,69140.0,62209.333333333336
2024-08-15,0,Market,0,0,0,433356,502040,1300,520,21,1004,753,12,97.5528751817843,3150,622,68684,108882.0,91851.66666666667
2024-08-16,0,Market,0,0,0,417184,489969,1251,500,20,979,734,12,97.16027384723685,3045,641,72785,277.0,78523.33333333333
2024-08-17,0,Market,1,0,0,428109,530551,1284,513,21,1061,795,13,95.14470877417315,3185,742,102442,86678.0,81303.66666666667
2024-08-18,0,Market,1,0,0,478101,512712,1434,573,23,1025,769,12,95.77725300732465,3395,711,34611,-60971.0,69946.0
2024-08-19,0,Market,0,0,0,437531,455229,1312,525,21,910,682,11,97.01865060758973,3085,649,17698,-20243.0,51583.666666666664
2024-08-20,0,Market,0,0,0,382620,465159,1147,459,19,930,697,11,96.5185561206093,2830,674,82539,112770.0,44949.333333333336
2024-08-21,0,Market,0,0,0,450230,437058,1350,540,22,874,655,10,98.42354831084695,3120,578,-13172,94101.0,29021.666666666668
2024-08-22,0,Market,0,0,0,457879,489434,1373,549,22,978,734,12,96.87054311781496,3245,656,31555,68684.0,33640.666666666664
2024-08-23,0,Market,0,0,0,410682,522702,1232,492,20,1045,784,13,99.87799609221732,3090,506,112020,72785.0,43467.666666666664
2024-08-24,0,Market,1,0,0,483949,531143,1451,580,24,1062,796,13,96.00608382113167,3460,699,47194,102442.0,63589.666666666664
2024-08-25,0,Market,1,0,0,455170,547648,1365,546,22,1095,821,13,96.86247268390815,3365,656,92478,34611.0,83897.33333333333
2024-08-26,0,Market,0,0,0,382179,549762,1146,458,19,1099,824,13,96.31208849205554,2990,684,167583,17698.0,102418.33333333333
2024-08-27,0,Market,0,0,0,383192,466474,1149,459,19,932,699,11,98.5638050417296,2830,571,83282,82539.0,114447.66666666667
2024-08-28,0,Market,0,0,0,359834,443145,1079,431,17,886,664,11,99.91063032633294,2655,504,83311,-13172.0,111392.0
2024-08-29,0,Market,0,0,0,398612,491242,1195,478,19,982,736,12,96.60176358653464,2955,669,92630,31555.0,86407.66666666667
2024-08-30,0,Market,0,1,0,615122,469728,1845,738,30,939,704,11,97.66299244375065,4005,616,-145394,112020.0,10182.333333333334
2024-08-31,0,Market,1,1,1,1073795,498355,3221,1288,53,996,747,12,98.84164149308279,6340,557,-575440,47194.0,-209401.33333333334
2024-09-01,0,Market,1,1,0,683185,503637,2049,819,34,1007,755,12,97.43655744491745,4400,628,-179548,92478.0,-300127.3333333333
2024-09-02,0,Market,0,1,0,524286,454512,1572,629,26,909,681,11,99.06780868927872,3500,546,-69774,167583.0,-274920.6666666667
2024-09-03,0,Market,0,1,0,524306,537072,1572,629,26,1074,805,13,95.15448684929595,3670,742,12766,83282.0,-78852.0
2024-09-04,0,Market,0,1,0,639548,452604,1918,767,31,905,678,11,99.23052046830072,4075,538,-186944,83311.0,-81317.33333333333
2024-09-05,0,Market,0,1,0,529075,510380,1587,634,26,1020,765,12,97.31512788553293,3645,634,-18695,92630.0,-64291.0
2024-09-06,0,Market,0,0,0,461900,566202,1385,554,23,1132,849,14,95.6126956868481,3430,719,104302,-145394.0,-33779.0
2024-09-07,0,Market,1,0,0,450586,461390,1351,540,22,922,692,11,95.22174250885124,3170,738,10804,-575440.0,32137.0
2024-09-08,0,Market,1,0,0,493721,496053,1481,592,24,992,744,12,97.2457131469543,3440,637,2332,-179548.0,39146.0
2024-09-09,0,Market,0,0,0,392922,441681,1178,471,19,883,662,11,98.70123108119837,2830,564,48759,-69774.0,20631.666666666668
2024-09-10,0,Market,0,0,0,398674,566138,1196,478,19,1132,849,14,98.89908399025094,3105,555,167464,12766.0,72851.66666666667
2024-09-11,0,Market,0,0,0,379295,490741,1137,455,18,981,736,12,97.52426736493013,2855,623,111446,-186944.0,109223.0
2024-09-12,0,Market,0,0,0,501077,454518,1503,601,25,909,681,11,98.26095396048903,3400,586,-46559,-18695.0,77450.33333333333
2024-09-13,0,Market,0,0,0,427275,568641,1281,512,21,1137,852,14,95.6068500682242,3255,719,141366,104302.0,68751.0
2024-09-14,0,Market,1,0,0,508351,533217,1525,610,25,1066,799,13,95.66352899520099,3585,716,24866,10804.0,39891.0
2024-09-15,0,Market,1,0,0,519383,504349,1558,623,25,1008,756,12,96.5992961411985,3575,670,-15034,2332.0,50399.333333333336
2024-09-16,0,Market,0,0,0,455286,511138,1365,546,22,1022,766,12,95.59564620400536,3295,720,55852,48759.0,21894.666666666668
2024-09-17,0,Market,0,0,0,393315,487042,1179,471,19,974,730,12,96.28245871854196,2920,685,93727,167464.0,44848.333333333336
2024-09-18,0,Market,0,0,0,414746,461119,1244,497,20,922,691,11,97.46266133119582,2970,626,46373,111446.0,65317.333333333336
2024-09-19,0,Market,0,0,0,407643,482228,1222,489,20,964,723,12,98.7009820946792,2985,564,74585,-46559.0,71561.66666666667
2024-09-20,0,Market,0,0,0,425819,583836,1277,510,21,1167,875,14,99.4650968058652,3285,526,158017,141366.0,92991.66666666667
2024-09-21,0,Market,1,0,0,491970,555717,1475,590,24,1111,833,13,98.29063916980657,3560,585,63747,24866.0,98783.0
2024-09-22,0,Market,1,0,0,509179,488957,1527,611,25,977,733,12,95.31385756381775,3495,734,-20222,-15034.0,67180.66666666667
2024-09-23,0,Market,0,0,0,382142,489316,1146,458,19,978,733,12,96.4591395567736,2870,677,107174,55852.0,50233.0
2024-09-24,0,Market,0,0,0,405318,446394,1215,486,20,892,669,11,96.89542241116261,2915,655,41076,93727.0,42676.0
2024-09-25,0,Market,0,0,0,377643,498106,1132,453,18,996,747,12,99.87706541770599,2865,506,120463,46373.0,89571.0
2024-09-26,0,Market,0,0,0,462620,476843,1387,555,23,953,715,11,97.77048646811626,3250,611,14223,74585.0,58587.333333333336
2024-09-27,0,Market,0,0,0,342079,374457,1026,410,17,748,561,9,96.02595225625035,2440,698,32378,158017.0,55688.0
2024-09-28,0,Market,1,0,0,430980,514001,1292,517,21,1028,771,12,96.59750348962643,3170,670,83021,63747.0,43207.333333333336
2024-09-29,0,Market,1,0,0,418545,521877,1255,502,20,1043,782,13,99.2447105410955,3115,537,103332,-20222.0,72910.33333333333
2024-09-30,0,Market,0,1,0,596411,475239,1789,715,29,950,712,11,96.80737026167957,3925,659,-121172,107174.0,21727.0
2024-10-01,0,Market,0,1,1,854227,446788,2562,1025,42,893,670,11,97.95332996842478,5140,602,-407439,41076.0,-141759.66666666666
2024-10-02,0,Market,0,1,0,546490,496898,1639,655,27,993,745,12,99.84432958557744,3715,507,-49592,120463.0,-192734.33333333334
2024-10-03,0,Market,0,1,0,489913,549300,1469,587,24,1098,823,13,97.63395046654222,3515,618,59387,14223.0,-132548.0
2024-10-04,0,Market,0,1,0,579192,501924,1737,695,28,1003,752,12,95.77608385941556,3875,711,-77268,32378.0,-22491.0
2024-10-05,0,Market,1,1,0,715190,543799,2145,858,35,1087,815,13,99.83736910254375,4655,508,-171391,83021.0,-63090.666666666664
2024-10-06,0,Market,1,0,0,489433,514032,1468,587,24,1028,771,12,97.59238824243725,3445,620,24599,103332.0,-74686.66666666667
2024-10-07,0,Market,0,0,0,372944,566445,1118,447,18,1132,849,14,97.54202726629282,2980,622,193501,-121172.0,15569.666666666666
2024-10-08,0,Market,0,0,0,405124,447309,1215,486,20,894,670,11,96.01220449681406,2915,699,42185,-407439.0,86761.66666666667
2024-10-09,0,Market,0,0,0,382152,389302,1146,458,19,778,583,9,99.63776556102721,2670,518,7150,-49592.0,80945.33333333333
2024-10-10,0,Market,0,0,0,381907,363653,1145,458,19,727,545,9,98.54168710645348,2620,572,-18254,59387.0,10360.333333333334
2024-10-11,0,Market,0,0,0,431432,500421,1294,517,21,1000,750,12,99.80190587325822,3150,509,68989,-77268.0,19295.0
2024-10-12,0,Market,1,0,0,433585,477709,1300,520,21,955,716,11,95.06668703366427,3100,746,44124,-171391.0,31619.666666666668
2024-10-13,0,Market,1,0,0,479827,424398,1439,575,23,848,636,10,96.48767514727948,3215,675,-55429,24599.0,19228.0
2024-10-14,0,Market,0,0,0,391161,481290,1173,469,19,962,721,12,97.41144178307644,2910,629,90129,193501.0,26274.666666666668
2024-10-15,0,Market,0,0,0,390112,447264,1170,468,19,894,670,11,99.6071075142249,2840,519,57152,42185.0,30617.333333333332
2024-10-16,0,Market,0,0,0,359935,466507,1079,431,17,933,699,11,96.55267515431368,2705,672,106572,7150.0,84617.66666666667
2024-10-17,0,Market,0,0,0,377152,507483,1131,452,18,1014,761,12,99.477160798328,2885,526,130331,-18254.0,98018.33333333333
2024-10-18,0,Market,0,0,0,455974,524382,1367,547,22,1048,786,13,95.31893876878155,3315,734,68408,68989.0,101770.33333333333
2024-10-19,0,Market,1,0,0,482862,448947,1448,579,24,897,673,11,95.64515438126958,3290,717,-33915,44124.0,54941.333333333336
2024-10-20,0,Market,1,0,0,522969,510488,1568,627,26,1020,765,12,95.92587443126745,3620,703,-12481,-55429.0,7337.333333333333
2024-10-21,0,Market,0,0,0,452695,489484,1358,543,22,978,734,12,96.78211152401738,3220,660,36789,90129.0,-3202.3333333333335
2024-10-22,0,Market,0,0,0,469438,489499,1408,563,23,978,734,12,99.69823958004719,3295,515,20061,57152.0,14789.666666666666
2024-10-23,0,Market,0,0,0,373943,456773,1121,448,18,913,685,11,98.90393006320978,2760,554,82830,106572.0,46560.0
2024-10-24,0,Market,0,0,0,420913,452462,1262,505,21,904,678,11,97.5090214177343,3000,624,31549,130331.0,44813.333333333336
2024-10-25,0,Market,0,0,0,469101,500943,1407,562,23,1001,751,12,95.01833041971629,3325,749,31842,68408.0,48740.333333333336
2024-10-26,0,Market,1,0,0,481824,485761,1445,578,24,971,728,12,96.59885878784354,3370,670,3937,-33915.0,22442.666666666668
2024-10-27,0,Market,1,0,0,467645,399907,1402,561,23,799,599,9,96.36415465116846,3115,681,-67738,-12481.0,-10653.0
2024-10-28,0,Market,0,0,0,380672,555551,1142,456,19,1111,833,13,98.14480618507699,3010,592,174879,36789.0,37026.0
2024-10-29,0,Market,0,0,0,408978,530260,1226,490,20,1060,795,13,96.37371169792432,3085,681,121282,20061.0,76141.0
2024-10-30,0,Market,0,1,0,620406,478151,1861,744,31,956,717,11,97.89139536563272,4050,605,-142255,82830.0,51302.0
2024-10-31,0,Market,0,1,0,596530,404333,1789,715,29,808,606,10,98.94668905497167,3775,552,-192197,31549.0,-71056.66666666667
2024-11-01,0,Market,0,1,0,642686,546244,1928,771,32,1092,819,13,99.3421615743637,4290,532,-96442,31842.0,-143631.33333333334
2024-11-02,0,Market,1,1,0,705198,492512,2115,846,35,985,738,12,98.81228337538062,4505,559,-212686,3937.0,-167108.33333333334
2024-11-03,0,Market,1,1,0,670282,536290,2010,804,33,1072,804,13,95.64625049363744,4420,717,-133992,-67738.0,-147706.66666666666
2024-11-04,0,Market,0,1,0,603215,343269,1809,723,30,686,514,8,97.03524574282537,3680,648,-259946,174879.0,-202208.0
2024-11-05,0,Market,0,1,0,539703,426255,1619,647,26,852,639,10,98.70933283649437,3525,564,-113448,121282.0,-169128.66666666666
2024-11-06,0,Market,0,0,0,348212,535719,1044,417,17,1071,803,13,99.34563169640825,2795,532,187507,-142255.0,-61962.333333333336
2024-11-07,0,Market,0,0,0,398123,502897,1194,477,19,1005,754,12,99.63251626334994,2975,518,104774,-192197.0,59611.0
2024-11-08,0,Market,0,0,0,403072,418416,1209,483,20,836,627,10,95.85558317058695,2830,707,15344,-96442.0,102541.66666666667
2024-11-09,0,Market,1,0,0,405284,459450,1215,486,20,918,689,11,96.46611391557278,2935,676,54166,-212686.0,58094.666666666664
2024-11-10,0,Market,1,0,0,463264,463235,1389,555,23,926,694,11,96.31798992467179,3220,684,-29,-133992.0,23160.333333333332
2024-11-11,0,Market,0,0,0,387134,579683,1161,464,19,1159,869,14,95.97164923524973,3075,701,192549,-259946.0,82228.66666666667
2024-11-12,0,Market,0,0,0,441211,491461,1323,529,22,982,737,12,99.44040190301136,3180,527,50250,-113448.0,80923.33333333333
2024-11-13,0,Market,0,0,0,397135,478213,1191,476,19,956,717,11,95.3169715385252,2925,734,81078,187507.0,107959.0
2024-11-14,0,Market,0,0,0,429305,476125,1287,515,21,952,714,11,97.46382595655804,3075,626,46820,104774.0,59382.666666666664
2024-11-15,0,Market,0,0,0,436653,496631,1309,523,21,993,744,12,97.42201985710375,3165,628,59978,15344.0,62625.333333333336
2024-11-16,0,Market,1,0,0,580241,473299,1740,696,29,946,709,11,99.85013205063662,3840,507,-106942,54166.0,-48.0
2024-11-17,0,Market,1,0,0,533192,430084,1599,639,26,860,645,10,96.63283783337542,3510,668,-103108,-29.0,-50024.0
2024-11-18,0,Market,0,0,0,375049,571873,1125,450,18,1143,857,14,99.11425105276307,3015,544,196824,192549.0,-4408.666666666667
2024-11-19,0,Market,0,0,0,434802,503792,1304,521,21,1007,755,12,96.58375985855177,3150,670,68990,50250.0,54235.333333333336
2024-11-20,0,Market,0,0,0,496136,477234,1488,595,24,954,715,11,97.14695126680586,3425,642,-18902,81078.0,82304.0
2024-11-21,0,Market,0,0,0,444221,536977,1332,533,22,1073,805,13,96.70557264883672,3270,664,92756,46820.0,47614.666666666664
2024-11-22,0,Market,0,0,0,465337,424975,1396,558,23,849,637,10,96.71077347698483,3165,664,-40362,59978.0,11164.0
2024-11-23,0,Market,1,0,0,476921,495780,1430,572,23,991,743,12,96.08807257970864,3365,695,18859,-106942.0,23751.0
2024-11-24,0,Market,1,0,0,557458,501769,1672,668,27,1003,752,12,97.97929839174483,3775,601,-55689,-103108.0,-25730.666666666668
2024-11-25,0,Market,0,0,0,447578,421074,1342,537,22,842,631,10,96.18857432611692,3065,690,-26504,196824.0,-21111.333333333332
2024-11-26,0,Market,0,0,0,388097,546033,1164,465,19,1092,819,13,99.39895472314696,3015,530,157936,68990.0,25247.666666666668
2024-11-27,0,Market,0,0,0,393077,480747,1179,471,19,961,721,12,98.16769232564302,2910,591,87670,-18902.0,73034.0
2024-11-28,0,Market,0,0,0,463780,439345,1391,556,23,878,659,10,97.75653188688734,3170,612,-24435,92756.0,73723.66666666667
2024-11-29,0,Market,0,0,0,374441,416491,1123,449,18,832,624,10,99.63402038115778,2680,518,42050,-40362.0,35095.0
2024-11-30,0,Market,1,1,0,782343,528471,2347,938,39,1056,792,13,97.68252978099714,4950,615,-253872,18859.0,-78752.33333333333
2024-12-01,0,Market,1,1,0,737974,464408,2213,885,36,928,696,11,97.60409061185135,4595,619,-273566,-55689.0,-161796.0
2024-12-02,0,Market,0,1,0,482183,401020,1446,578,24,802,601,10,97.3319872663656,3200,633,-81163,-26504.0,-202867.0
2024-12-03,0,Market,0,1,0,637519,507067,1912,765,31,1014,760,12,96.40938461886753,4185,679,-130452,157936.0,-161727.0
2024-12-04,0,Market,0,1,0,602500,493497,1807,723,30,986,740,12,95.36482727601847,3980,731,-109003,87670.0,-106872.66666666667
2024-12-05,0,Market,0,1,0,517777,466527,1553,621,25,933,699,11,98.71611716139746,3505,564,-51250,-24435.0,-96901.66666666667
2024-12-06,0,Market,0,0,0,360456,427027,1081,432,18,854,640,10,97.30419361662373,2650,634,66571,42050.0,-31227.333333333332
2024-12-07,0,Market,1,0,0,524079,404615,1572,628,26,809,606,10,98.63687999633233,3400,568,-119464,-253872.0,-34714.333333333336
2024-12-08,0,Market,1,0,0,432840,469217,1298,519,21,938,703,11,96.59441073017508,3080,670,36377,-273566.0,-5505.333333333333
2024-12-09,0,Market,0,0,0,404215,415966,1212,485,20,831,623,10,99.46561538452629,2830,526,11751,-81163.0,-23778.666666666668
2024-12-10,0,Market,0,0,0,336280,501142,1008,403,16,1002,751,12,97.58227176640038,2675,620,164862,-130452.0,70996.66666666667
2024-12-11,0,Market,0,0,0,408956,545478,1226,490,20,1090,818,13,96.83424312202989,3115,658,136522,-109003.0,104378.33333333333
2024-12-12,0,Market,0,0,0,404891,506078,1214,485,20,1012,759,12,95.57896768325796,3010,721,101187,-51250.0,134190.33333333334
2024-12-13,0,Market,0,0,0,371920,448180,1115,446,18,896,672,11,97.94485765096648,2740,602,76260,66571.0,104656.33333333333
2024-12-14,0,Market,1,0,0,420294,446740,1260,504,21,893,670,11,98.62596982225932,2990,568,26446,-119464.0,67964.33333333333
2024-12-15,0,Market,1,0,0,465842,539891,1397,559,23,1079,809,13,99.52232343082666,3395,523,74049,36377.0,58918.333333333336
2024-12-16,0,Market,0,0,0,366586,582967,1099,439,18,1165,874,14,99.15992896127568,2985,542,216381,11751.0,105625.33333333333
2024-12-17,0,Market,0,0,0,425351,499862,1276,510,21,999,749,12,99.5214272223992,3115,523,74511,164862.0,121647.0
2024-12-18,0,Market,0,0,0,401752,472943,1205,482,20,945,709,11,97.26651293642965,2940,636,71191,136522.0,120694.33333333333
2024-12-19,0,Market,0,0,0,377700,414249,1133,453,18,828,621,10,97.51616570570415,2695,624,36549,101187.0,60750.333333333336
2024-12-20,0,Market,0,0,0,367853,558677,1103,441,18,1117,838,13,96.41201117170912,2935,679,190824,76260.0,99521.33333333333
2024-12-21,0,Market,1,0,0,507311,558163,1521,608,25,1116,837,13,99.60290315505506,3635,519,50852,26446.0,92741.66666666667
2024-12-22,0,Market,1,0,0,452079,431291,1356,542,22,862,646,10,98.22501847084031,3110,588,-20788,74049.0,73629.33333333333
2024-12-23,0,Market,0,0,0,401363,443041,1204,481,20,886,664,11,95.99821746088818,2880,700,41678,216381.0,23914.0
2024-12-24,0,Market,0,0,0,409351,405317,1228,491,20,810,607,10,96.74561315476403,2835,662,-4034,74511.0,5618.666666666667
2024-12-25,0,Market,0,0,0,320250,497954,960,384,16,995,746,12,96.65256522400905,2590,667,177704,71191.0,71782.66666666667
2024-12-26,0,Market,0,0,0,466902,500112,1400,560,23,1000,750,12,99.69928828699608,3325,515,33210,36549.0,68960.0
2024-12-27,0,Market,0,0,0,422333,483648,1266,506,21,967,725,12,96.54997554589667,3060,672,61315,190824.0,90743.0
2024-12-28,0,Market,1,0,0,488129,412141,1464,585,24,824,618,10,97.74814531870908,3245,612,-75988,50852.0,6179.0
2024-12-29,0,Market,1,0,0,444694,539332,1334,533,22,1078,808,13,96.02275019605135,3270,698,94638,-20788.0,26655.0
2024-12-30,0,Market,0,1,1,897894,464812,2693,1077,44,929,697,11,95.36499516037853,5395,731,-433082,41678.0,-138144.0
2024-01-08,1,Residential,0,0,0,616043,92895,1848,739,30,185,139,2,98.47660430450979,3255,576,-523148,-850625.0,-598490.3333333334
2024-01-09,1,Residential,0,0,0,589502,83198,1768,707,29,166,124,2,96.52524455548769,3085,673,-506304,-768915.0,-555411.3333333334
2024-01-10,1,Residential,0,0,0,601690,89917,1805,722,30,179,134,2,95.8875971818282,3170,705,-511773,-800871.0,-513741.6666666667
2024-01-11,1,Residential,0,0,0,598498,97359,1795,718,29,194,146,2,96.17595099548502,3165,691,-501139,-695958.0,-506405.3333333333
2024-01-12,1,Residential,0,0,0,600621,78193,1801,720,30,156,117,1,99.26813003918875,3150,536,-522428,-591187.0,-511780.0
2024-01-13,1,Residential,1,0,0,676115,88317,2028,811,33,176,132,2,99.32416855422589,3545,533,-587798,-635541.0,-537121.6666666666
2024-01-14,1,Residential,1,0,0,724078,94767,2172,868,36,189,142,2,97.83751060834933,3780,608,-629311,-636782.0,-579845.6666666666
2024-01-15,1,Residential,0,0,0,603868,72220,1811,724,30,144,108,1,99.47167657869129,3140,526,-531648,-523148.0,-582919.0
2024-01-16,1,Residential,0,0,0,527418,95399,1582,632,26,190,143,2,96.74899453800923,2815,662,-432019,-506304.0,-530992.6666666666
2024-01-17,1,Residential,0,0,0,587193,103416,1761,704,29,206,155,2,95.02566841415117,3125,748,-483777,-511773.0,-482481.3333333333
2024-01-18,1,Residential,0,0,1,1096056,86966,3288,1315,54,173,130,2,98.80409947892038,5645,559,-1009090,-501139.0,-641628.6666666666
2024-01-19,1,Residential,0,0,0,563195,87277,1689,675,28,174,130,2,99.68854100934969,2970,515,-475918,-522428.0,-656261.6666666666
